ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
before the,147,567,0.000150732,0.000201579,-0.289015635
one or,85,328,8.715776478272595e-05,0.00011661,-0.288245999
a message,77,297,7.895468103846938e-05,0.000105589,-0.287519625
so if,51,197,5.2294658869635565e-05,7.003709833101951e-05,-0.287366135
a copy,165,635,0.000169189,0.000225754,-0.286958918
director of,61,235,6.254851354995626e-05,8.354679242532783e-05,-0.28550153
know if,275,1056,0.000281981,0.000375427,-0.285345133
will need,97,373,9.946239039911079e-05,0.000132608,-0.28512905
to try,83,319,8.510699384666181e-05,0.00011341,-0.284200706
as a,1132,4339,0.001160736,0.001542594,-0.284197565
them and,61,234,6.254851354995626e-05,8.319127415968814e-05,-0.281287676
at this,155,593,0.000158935,0.000210822,-0.28098196
and a,587,2242,0.000601901,0.000797072,-0.280445307
to their,97,371,9.946239039911079e-05,0.000131897,-0.27979304
me a,86,329,8.818315025075802e-05,0.000116966,-0.279700165
s and,102,390,0.000104589,0.000138652,-0.27959729
and or,219,836,0.000224559,0.000297213,-0.279225285
must have,53,203,5.434542980569971e-05,7.217020792485767e-05,-0.279194256
they re,58,222,5.9472357145860055e-05,7.892505497201183e-05,-0.278903029
selection of,58,222,5.9472357145860055e-05,7.892505497201183e-05,-0.278903029
of that,141,538,0.000144579,0.000191269,-0.278173227
end of,264,1005,0.000270702,0.000357296,-0.276654054
use the,208,792,0.00021328,0.00028157,-0.276643559
a different,111,423,0.000113818,0.000150384,-0.27647474
a good,232,883,0.000237889,0.000313923,-0.276326182
than a,113,430,0.000115869,0.000152873,-0.275076773
as part,117,445,0.00011997,0.000158206,-0.27465322
who have,121,459,0.000124072,0.000163183,-0.272094246
mensagem opcional,51,193,5.2294658869635565e-05,6.861502526846072e-05,-0.267144307
opcional aqui,51,193,5.2294658869635565e-05,6.861502526846072e-05,-0.267144307
coloca uma,51,193,5.2294658869635565e-05,6.861502526846072e-05,-0.267144307
and then,179,675,0.000183544,0.000239975,-0.266804575
all i,54,204,5.537081527373178e-05,7.252572619049736e-05,-0.265683796
is as,58,219,5.9472357145860055e-05,7.785850017509275e-05,-0.265468755
to those,82,309,8.408160837862974e-05,0.000109855,-0.264613446
we re,152,572,0.000155859,0.000203356,-0.264521057
is very,140,525,0.000143554,0.000186647,-0.260910113
hope to,50,188,5.12692734016035e-05,6.683743394026226e-05,-0.260705474
world s,65,244,6.665005542208455e-05,8.674645681608507e-05,-0.26010331
on to,82,307,8.408160837862974e-05,0.000109144,-0.258178683
tr tr,63,236,6.45992844860204e-05,8.390231069096753e-05,-0.257936521
a number,221,823,0.00022661,0.000292592,-0.254554991
from the,1247,4638,0.001278656,0.001648894,-0.254119831
to put,92,342,9.433546305895043e-05,0.000121587,-0.251421134
2 2,54,201,5.537081527373178e-05,7.145917139357828e-05,-0.251071685
by the,1033,3830,0.001059223,0.001361635,-0.250940853
the new,418,1547,0.000428611,0.000549987,-0.248830334
if not,84,311,8.613237931469388e-05,0.000110566,-0.247189399
when they,67,248,6.870082635814869e-05,8.816852987864384e-05,-0.246316
date of,54,200,5.537081527373178e-05,7.110365312793859e-05,-0.246153146
is now,189,697,0.000193798,0.000247796,-0.244671841
ser carregado,53,196,5.434542980569971e-05,6.96815800653798e-05,-0.244590916
as possible,194,715,0.000198925,0.000254196,-0.244088953
must be,379,1396,0.000388621,0.000496303,-0.244025792
can find,55,203,5.639620074176385e-05,7.217020792485767e-05,-0.242810231
is one,113,416,0.000115869,0.000147896,-0.242195513
the great,54,199,5.537081527373178e-05,7.07481348622989e-05,-0.241210294
to the,3734,13697,0.003828789,0.004869534,-0.240393719
aqui caso,53,195,5.434542980569971e-05,6.932606179974011e-05,-0.239548366
work with,121,444,0.000124072,0.00015785,-0.239074347
are now,90,330,9.228469212288629e-05,0.000117321,-0.237745481
of them,157,575,0.000160986,0.000204423,-0.237564342
san francisco,69,253,7.075159729421283e-05,8.99461212068423e-05,-0.23705714
if it,226,826,0.000231737,0.000293658,-0.2359061
a small,114,417,0.000116894,0.000148251,-0.2358448
feel free,92,336,9.433546305895043e-05,0.000119454,-0.233867215
to hear,86,314,8.818315025075802e-05,0.000111633,-0.233440273
in the,6027,21937,0.006179998,0.007799004,-0.232644489
2 1,60,219,6.15231280819242e-05,7.785850017509275e-05,-0.232118572
even if,123,448,0.000126122,0.000159272,-0.231723013
it is,1475,5354,0.001512444,0.001903445,-0.229802958
that there,273,991,0.00027993,0.000352319,-0.229263846
think of,89,323,9.125930665485422e-05,0.000114832,-0.227541154
when the,181,656,0.000185595,0.00023322,-0.22732151
they can,139,503,0.000142529,0.000178826,-0.2254538
process of,87,315,8.920853571879009e-05,0.000111988,-0.22515981
like the,132,477,0.000135351,0.000169582,-0.22398579
o possa,55,199,5.639620074176385e-05,7.07481348622989e-05,-0.223183747
any of,170,613,0.000174316,0.000217933,-0.222176986
for each,142,512,0.000145605,0.000182025,-0.221884581
the full,113,407,0.000115869,0.000144696,-0.220471941
where i,51,184,5.2294658869635565e-05,6.541536087770349e-05,-0.220092251
the word,134,482,0.000137402,0.00017136,-0.219424191
head of,58,209,5.9472357145860055e-05,7.430331751869582e-05,-0.219337837
for information,119,428,0.000122021,0.000152162,-0.219140973
made by,57,205,5.8446971677827984e-05,7.288124445613705e-05,-0.217374317
these are,113,405,0.000115869,0.000143985,-0.215579716
have an,146,522,0.000149706,0.000185581,-0.213530201
i should,99,354,0.000101513,0.000125853,-0.213041416
what the,126,450,0.000129199,0.000159983,-0.212239394
fact that,176,628,0.000180468,0.000223265,-0.211752027
to look,88,314,9.023392118682215e-05,0.000111633,-0.210705626
pm to,691,2461,0.000708541,0.00087493,-0.210667908
have already,62,221,6.357389901798833e-05,7.856953670637213e-05,-0.208821026
i d,118,420,0.000120995,0.000149318,-0.208766827
told me,57,203,5.8446971677827984e-05,7.217020792485767e-05,-0.20770366
i can,398,1413,0.000408103,0.000502347,-0.207312432
phone fax,50,178,5.12692734016035e-05,6.328225128386533e-05,-0.206874872
instead of,123,436,0.000126122,0.000155006,-0.204743735
be happy,77,273,7.895468103846938e-05,9.705648651963616e-05,-0.204083719
the original,133,471,0.000136376,0.000167449,-0.203910008
a full,81,287,8.305622291059767e-05,0.000102034,-0.203570634
people in,59,209,6.0497742613892126e-05,7.430331751869582e-05,-0.202523723
first time,88,311,9.023392118682215e-05,0.000110566,-0.201191192
in order,297,1047,0.000304539,0.000372228,-0.200109472
to include,70,247,7.17769827622449e-05,8.781301161300415e-05,-0.199133432
please contact,319,1123,0.000327098,0.000399247,-0.198769652
using the,159,560,0.000163036,0.00019909,-0.198680728
what are,90,317,9.228469212288629e-05,0.000112699,-0.197901135
the fact,183,643,0.000187646,0.000228598,-0.196461212
the whole,142,499,0.000145605,0.000177404,-0.196308383
o box,113,397,0.000115869,0.000141141,-0.195767908
td tr,123,432,0.000126122,0.000153584,-0.195586431
join us,60,211,6.15231280819242e-05,7.501435404997521e-05,-0.195385654
not only,134,470,0.000137402,0.000167094,-0.194360892
not limited,97,340,9.946239039911079e-05,0.000120876,-0.193222428
among the,77,270,7.895468103846938e-05,9.598993172271708e-05,-0.193147189
what s,63,221,6.45992844860204e-05,7.856953670637213e-05,-0.193066526
list and,61,214,6.254851354995626e-05,7.608090884689429e-05,-0.193052027
needed to,57,200,5.8446971677827984e-05,7.110365312793859e-05,-0.193020028
d c,53,186,5.434542980569971e-05,6.612639740898288e-05,-0.192983284
and any,51,179,5.2294658869635565e-05,6.363776954950503e-05,-0.192962791
i need,118,412,0.000120995,0.000146474,-0.189664633
including the,106,370,0.000108691,0.000131542,-0.189231711
what they,88,307,9.023392118682215e-05,0.000109144,-0.188362806
am to,543,1889,0.000556784,0.000671574,-0.187139803
let me,485,1687,0.000497312,0.000599759,-0.186968088
going to,295,1026,0.000302489,0.000364762,-0.186637719
up the,120,417,0.000123046,0.000148251,-0.184975705
i did,140,486,0.000143554,0.000172782,-0.184148031
on the,3576,12386,0.003666778,0.004403449,-0.183029073
this new,55,191,5.639620074176385e-05,6.790398873718134e-05,-0.182735956
are still,91,315,9.331007759091836e-05,0.000111988,-0.180695812
was the,155,536,0.000158935,0.000190558,-0.180423636
involved in,120,415,0.000123046,0.00014754,-0.180200293
rio de,65,225,6.665005542208455e-05,7.99916097689309e-05,-0.179997392
agreed to,61,211,6.254851354995626e-05,7.501435404997521e-05,-0.179118584
in all,140,483,0.000143554,0.000171715,-0.177991802
an opportunity,64,221,6.562466995405247e-05,7.856953670637213e-05,-0.177556386
possa ser,60,207,6.15231280819242e-05,7.359228098741644e-05,-0.176500492
this has,56,193,5.742158620979592e-05,6.861502526846072e-05,-0.175294976
like this,79,272,8.100545197453353e-05,9.670096825399646e-05,-0.175125737
the power,86,296,8.818315025075802e-05,0.000105233,-0.174946499
the recent,54,186,5.537081527373178e-05,6.612639740898288e-05,-0.174625806
set up,149,511,0.000152782,0.00018167,-0.172141494
has been,919,3148,0.000942329,0.001119172,-0.17182171
it on,96,329,9.843700493107872e-05,0.000116966,-0.170867961
a long,97,332,9.946239039911079e-05,0.000118032,-0.169609471
and will,239,817,0.000245067,0.000290458,-0.169292992
for this,313,1069,0.000320946,0.000380049,-0.168545297
that all,81,277,8.305622291059767e-05,9.847855958219494e-05,-0.168456244
period of,52,178,5.3320044337667636e-05,6.328225128386533e-05,-0.168390264
and has,104,355,0.00010664,0.000126209,-0.16703813
will have,223,760,0.000228661,0.000270194,-0.166229865
talk to,72,245,7.382775369830904e-05,8.710197508172476e-05,-0.163306096
will find,57,194,5.8446971677827984e-05,6.897054353410042e-05,-0.162989664
please send,223,757,0.000228661,0.000269127,-0.162289298
account for,65,221,6.665005542208455e-05,7.856953670637213e-05,-0.162283141
the latest,198,672,0.000203026,0.000238908,-0.162007643
to my,209,709,0.000214306,0.000252062,-0.161578056
along with,161,546,0.000165087,0.000194113,-0.161066629
the big,58,197,5.9472357145860055e-05,7.003709833101951e-05,-0.161015898
and if,180,610,0.000184569,0.000216866,-0.160451996
has a,270,913,0.000276854,0.000324588,-0.15853725
is important,70,237,7.17769827622449e-05,8.425782895660722e-05,-0.158280213
to leave,65,220,6.665005542208455e-05,7.821401844073244e-05,-0.15780511
for his,50,169,5.12692734016035e-05,6.00825868931081e-05,-0.15581814
look at,215,725,0.000220458,0.000257751,-0.155632821
i have,1092,3677,0.001119721,0.001307241,-0.154711062
about it,119,401,0.000122021,0.000142563,-0.15441872
postal address,55,185,5.639620074176385e-05,6.577087914334318e-05,-0.151288933
via email,135,453,0.000138427,0.00016105,-0.150362096
us know,53,178,5.434542980569971e-05,6.328225128386533e-05,-0.149689477
would like,590,1976,0.000604977,0.000702504,-0.14923096
can also,140,469,0.000143554,0.000166738,-0.148750734
work and,87,291,8.920853571879009e-05,0.000103456,-0.146640108
and one,107,357,0.000109716,0.00012692,-0.144434654
time for,92,307,9.433546305895043e-05,0.000109144,-0.144387715
the year,83,277,8.510699384666181e-05,9.847855958219494e-05,-0.144351502
more information,339,1130,0.000347606,0.000401736,-0.144338958
provided by,51,170,5.2294658869635565e-05,6.043810515874779e-05,-0.142194131
be able,295,981,0.000302489,0.000348763,-0.141912558
for them,52,173,5.3320044337667636e-05,6.150465995566687e-05,-0.140347814
who are,210,697,0.000215331,0.000247796,-0.13982481
and they,141,468,0.000144579,0.000166383,-0.139560596
and other,417,1382,0.000427586,0.000491326,-0.138650781
off the,98,325,0.000100488,0.000115543,-0.138325691
4 5,50,166,5.12692734016035e-05,5.901603209618902e-05,-0.138203036
i shall,73,242,7.485313916634111e-05,8.603542028480568e-05,-0.137516074
out to,139,460,0.000142529,0.000163538,-0.136609811
as i,241,797,0.000247118,0.000283348,-0.136295016
we had,66,218,6.767544089011662e-05,7.750298190945306e-05,-0.133744958
each of,161,530,0.000165087,0.000188425,-0.131479372
long term,120,395,0.000123046,0.00014043,-0.13114835
get to,62,204,6.357389901798833e-05,7.252572619049736e-05,-0.129825072
or to,126,414,0.000129199,0.000147185,-0.129397799
send the,105,345,0.000107665,0.000122654,-0.12921162
because the,104,341,0.00010664,0.000121232,-0.127125508
be done,79,259,8.100545197453353e-05,9.207923080068046e-05,-0.126665342
be on,93,304,9.53608485269825e-05,0.000108078,-0.123959139
use of,437,1427,0.000448093,0.000507325,-0.123889157
rate of,52,170,5.3320044337667636e-05,6.043810515874779e-05,-0.123136948
a large,125,408,0.000128173,0.000145051,-0.122804961
around the,160,522,0.000164062,0.000185581,-0.122543776
have to,567,1847,0.000581394,0.000656642,-0.12151463
ask for,57,186,5.8446971677827984e-05,6.612639740898288e-05,-0.121492688
which are,179,583,0.000183544,0.000207267,-0.120933714
cannot be,105,342,0.000107665,0.000121587,-0.120548877
is to,537,1747,0.000550632,0.00062109,-0.120204285
a letter,62,202,6.357389901798833e-05,7.181468965921797e-05,-0.120107427
he was,124,403,0.000127148,0.000143274,-0.118529036
i ve,193,627,0.000197899,0.00022291,-0.118444828
the above,214,692,0.000219432,0.000246019,-0.113872318
are all,77,249,7.895468103846938e-05,8.852404814428353e-05,-0.113047296
this i,60,194,6.15231280819242e-05,6.897054353410042e-05,-0.112537809
like it,52,168,5.3320044337667636e-05,5.9727068627468406e-05,-0.11149624
telephone number,52,168,5.3320044337667636e-05,5.9727068627468406e-05,-0.11149624
find a,84,271,8.613237931469388e-05,9.634544998835677e-05,-0.110837429
it the,102,329,0.000104589,0.000116966,-0.11083508
the us,152,490,0.000155859,0.000174204,-0.110606019
and how,168,541,0.000172265,0.000192335,-0.109605589
mail and,54,174,5.537081527373178e-05,6.186017822130656e-05,-0.108961302
way that,50,161,5.12692734016035e-05,5.723844076799056e-05,-0.108136939
do this,140,450,0.000143554,0.000159983,-0.107647231
cost of,93,299,9.53608485269825e-05,0.0001063,-0.107528307
like a,145,466,0.000148681,0.000165672,-0.107519233
didn t,89,286,9.125930665485422e-05,0.000101678,-0.106996896
the entire,95,305,9.741161946304665e-05,0.000108433,-0.106154258
as the,689,2210,0.000706491,0.000785695,-0.106116767
more than,511,1639,0.000523972,0.000582694,-0.106032744
are going,57,183,5.8446971677827984e-05,6.50598426120638e-05,-0.105476355
the very,82,263,8.408160837862974e-05,9.350130386323923e-05,-0.105002737
talking about,74,237,7.587852463437317e-05,8.425782895660722e-05,-0.103453373
loss of,91,291,9.331007759091836e-05,0.000103456,-0.102176111
visit the,117,374,0.00011997,0.000132964,-0.102026443
or any,103,329,0.000105615,0.000116966,-0.101170857
to let,56,179,5.742158620979592e-05,6.363776954950503e-05,-0.101113459
majority of,67,214,6.870082635814869e-05,7.608090884689429e-05,-0.100643461
of 2,57,182,5.8446971677827984e-05,6.47043243464241e-05,-0.10008006
value of,108,344,0.000110742,0.000122298,-0.098417152
are being,69,219,7.075159729421283e-05,7.785850017509275e-05,-0.094444993
it and,134,425,0.000137402,0.000151095,-0.094347069
with the,1825,5782,0.001871328,0.002055607,-0.093874516
a m,244,773,0.000250194,0.000274816,-0.093506832
from my,82,259,8.408160837862974e-05,9.207923080068046e-05,-0.08984018
the art,50,158,5.12692734016035e-05,5.617188597107148e-05,-0.089653582
the order,78,246,7.998006650650145e-05,8.745749334736445e-05,-0.088319104
to identify,59,186,6.0497742613892126e-05,6.612639740898288e-05,-0.087576902
world wide,118,371,0.000120995,0.000131897,-0.085592435
and it,283,889,0.000290184,0.000316056,-0.085121918
sponsored by,212,665,0.000217382,0.00023642,-0.083584699
is there,192,602,0.000196874,0.000214022,-0.083109815
but not,255,799,0.000261473,0.000284059,-0.082547166
on that,60,188,6.15231280819242e-05,6.683743394026226e-05,-0.081577628
to call,119,372,0.000122021,0.000132253,-0.079894016
office of,71,222,7.280236823027697e-05,7.892505497201183e-05,-0.079698562
regardless of,55,172,5.639620074176385e-05,6.114914169002718e-05,-0.079558896
the rest,130,406,0.0001333,0.00014434,-0.079001758
addition to,189,590,0.000193798,0.000209756,-0.078737635
to give,191,596,0.000195849,0.000211889,-0.07833534
s in,57,178,5.8446971677827984e-05,6.328225128386533e-05,-0.07819888
up on,84,262,8.613237931469388e-05,9.314578559759954e-05,-0.077415928
be more,68,212,6.972621182618076e-05,7.53698723156149e-05,-0.076772026
are no,86,268,8.818315025075802e-05,9.527889519143769e-05,-0.076557015
i found,86,268,8.818315025075802e-05,9.527889519143769e-05,-0.076557015
is the,1323,4116,0.001356585,0.001463313,-0.075678947
a year,111,345,0.000113818,0.000122654,-0.074139328
the names,84,261,8.613237931469388e-05,9.279026733195984e-05,-0.073632527
a couple,196,608,0.000200976,0.000216155,-0.072465211
via the,80,248,8.20308374425656e-05,8.816852987864384e-05,-0.071316099
so that,281,869,0.000288133,0.000308945,-0.069508181
the four,85,263,8.715776478272595e-05,9.350130386323923e-05,-0.069485641
are very,53,164,5.434542980569971e-05,5.8304995564909635e-05,-0.069099458
even more,66,204,6.767544089011662e-05,7.252572619049736e-05,-0.068243709
in touch,57,176,5.8446971677827984e-05,6.257121475258595e-05,-0.067076087
